
央视频道,#genre#
开心小品,http://tc-tct.douyucdn2.cn/dyliveflv3/10153463r0oBSmAG.flv?wsAuth=327f9acf257abce343423d9ca46ef9ae&token=cpn-androidmpro-0-10153463-ee6c60cb51b36154827caa4c2303ce140c03be821c37ac32&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play3$LR•IPV4
非诚来扰,https://vd3.bdstatic.com/mda-jk4sx2ggq7u355d6/hd/mda-jk4sx2ggq7u355d6.mp4$LR•IPV4
幸福密码,https://vd3.bdstatic.com/mda-kj9ispnax8gpirkf/hd/mda-kj9ispnax8gpirkf.mp4$LR•IPV4
最佳酒友,https://vd3.bdstatic.com/mda-jheqyidz841gwxpy/hd/mda-jheqyidz841gwxpy.mp4$LR•IPV4
整容归来,https://vd3.bdstatic.com/mda-ji1xe9cmasuh0722/hd/mda-ji1xe9cmasuh0722.mp4$LR•IPV4
老王卖瓜,https://vd3.bdstatic.com/mda-jkrk9bk95f9utr9r/hd/mda-jkrk9bk95f9utr9r.mp4$LR•IPV4
钟点工,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c8e2e53c77ua6v88gk9g&ratio=720p&line=0$LR•IPV4
生日快乐,https://qiheyi.pages.dev/douyu/8799916$LR•IPV4
阳仔演笑会,https://vdse.bdstatic.com//cf06ee490cf69657ab9f333e067b348e.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A30%3A16Z%2F-1%2Fhost%2Fe3b07458bdfa3f2b9dd841f97ab3b32a73e1f5c3c55fec0e851f21054900b4a3$LR•IPV4
小草,https://i.uik.cc/view.php/0bb3de0276d838610d458fd3379b33a0.mp4$LR•IPV4
yy小品,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354931503$LR•IPV4
yy小品2,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1382741642$LR•IPV4
yy小品3,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1354936198$LR•IPV4
经典小品,http://59.47.74.33:35455/douyu/9067836$LR•IPV4•2『线路1』
经典小品,http://epg.112114.xyz/douyu/9067836$LR•IPV4•2『线路2』

4K频道,#genre#
东方卫视4K,http://bp-resource-dfl.bestv.cn/148/3/video.m3u8$LR•IPV4
湖南卫视4K,http://8.138.7.223/tv/api.php?id=hnws4k$LR•IPV4•2『线路1』
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$LR•IPV4•2『线路2』
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8$LR•IPV4
江苏卫视4K,http://8.138.7.223/tv/jsws4k.php$LR•IPV4
深圳卫视4K,http://nn.7x9d.cn/深圳最新.php?id=szws4k$LR•IPV4
南国都市4K,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de$LR•IPV4•2『线路1』
南国都市4K,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4$LR•IPV4•2『线路2』

港澳代理,#genre#
HOY资讯台,https://cdn.qd.je/163189/hoy78$LR•IPV4

港澳台频道,#genre#
RTHK32,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk32$LR•IPV4•2『线路1』
RTHK32,https://cdn.qd.je/163189/rthk32$LR•IPV4•2『线路2』

动画频道,#genre#
韩国EBS少儿,http://ebsonairios.ebs.co.kr/ebsutablet500k/tablet500k/playlist.m3u8$LR•IPV4
七龙珠,https://live.metshop.top/huya/11601966$LR•IPV4•2『线路1』
七龙珠,https://huyazhibo.de5.net/?id=30273533$LR•IPV4•2『线路2』
哆啦A梦,https://live.ottiptv.cc/huya/11601963$LR•IPV4•2『线路1』
哆啦A梦,https://huyazhibo.de5.net/?id=11601963$LR•IPV4•2『线路2』
蜡笔小新,https://huyazhibo.de5.net/?id=11352970$LR•IPV4
喜羊羊与灰太狼,https://live.ottiptv.cc/huya/23865080$LR•IPV4•2『线路1』
喜羊羊与灰太狼,https://huyazhibo.de5.net/?id=23865080$LR•IPV4•2『线路2』
精灵宝可梦,https://live.ottiptv.cc/huya/23749096$LR•IPV4
名侦探柯南,https://live.ottiptv.cc/huya/30080236$LR•IPV4•2『线路1』
名侦探柯南,https://huyazhibo.de5.net/?id=30080236$LR•IPV4•2『线路2』
火影忍者,https://huyazhibo.de5.net/?id=25567648$LR•IPV4•2『线路1』
火影忍者,https://huyazhibo.de5.net/?id=29465866$LR•IPV4•2『线路2』
海绵宝宝,https://huyazhibo.de5.net/?id=11352919$LR•IPV4

虎牙影视,#genre#
宇宙科幻合集,https://live.metshop.top/huya/11342428$LR•IPV4

斗鱼影视,#genre#
古装武侠,http://www.goodiptv.club/douyu/2793084$LR•IPV4
冰冰影剧,http://www.goodiptv.club/douyu/74374$LR•IPV4
华语影视,http://www.goodiptv.club/douyu/3928$LR•IPV4
斗鱼港剧,http://www.goodiptv.club/douyu/5061550$LR•IPV4
橙记港剧,http://www.goodiptv.club/douyu/4549169$LR•IPV4
经典剧集,http://www.goodiptv.club/douyu/6863367$LR•IPV4
热门港剧,http://www.goodiptv.club/douyu/5522351$LR•IPV4
贝爷求生,http://www.goodiptv.club/douyu/9661369$LR•IPV4

电视剧频道,#genre#
少年包青天第一部,https://live.ottiptv.cc/yy/1356043677$LR•IPV4
少年包青天第三部,https://live.ottiptv.cc/yy/1382736814$LR•IPV4
爱情公寓,https://live.ottiptv.cc/huya/11336726$LR•IPV4•2『线路1』
爱情公寓,https://goodiptv.club/douyu/4105989$LR•IPV4•2『线路2』
雪豹,https://live.ottiptv.cc/huya/29580970$LR•IPV4
特种兵之火凤凰,https://live.ottiptv.cc/huya/29982636$LR•IPV4
士兵突击,https://live.ottiptv.cc/huya/11342430$LR•IPV4
天龙八部,https://live.ottiptv.cc/huya/20985816$LR•IPV4
倚天屠龙记,https://live.ottiptv.cc/huya/11342403$LR•IPV4
康熙王朝,https://live.ottiptv.cc/huya/11352940$LR•IPV4
庆余年,https://live.ottiptv.cc/huya/11352960$LR•IPV4
鬼吹灯之精绝古城,https://live.ottiptv.cc/huya/11352871$LR•IPV4
鬼吹灯之怒晴湘西,https://live.ottiptv.cc/huya/11602075$LR•IPV4
鬼吹灯之云南虫谷,https://live.ottiptv.cc/huya/11352898$LR•IPV4
伪装者,https://live.ottiptv.cc/yy/1354936244$LR•IPV4
仙剑奇侠传,https://live.ottiptv.cc/yy/1382749903$LR•IPV4
乌龙闯情关,https://live.ottiptv.cc/huya/26355767$LR•IPV4
柳舟计,https://live.ottiptv.cc/huya/23860039$LR•IPV4
流水迢迢,https://live.ottiptv.cc/huya/23865036$LR•IPV4
唐诡之西行,https://live.ottiptv.cc/huya/26355763$LR•IPV4
玫瑰的故事,https://live.ottiptv.cc/huya/23865142$LR•IPV4
梦中的那片海,https://live.ottiptv.cc/huya/26355765$LR•IPV4
知否知否,https://live.ottiptv.cc/yy/21881901$LR•IPV4
父母爱情,https://live.ottiptv.cc/yy/1354926650$LR•IPV4
如懿传,https://live.ottiptv.cc/huya/29465868$LR•IPV4
武林外传,https://huyazhibo.de5.net/?id=30574220$LR•IPV4•2『线路1』
武林外传,https://lvbdcdncmn.inter.71edge.com/tslive/l1/c52_lb_553_300_t10/I67sb6wvoWaxfjPEdSuB8xyBShFln4Poub7LGIzPt5oGLcKaLXD21aR_t20nEIxJFmaf_i6EYQ77gA-gLJ3xOTtq6K7hpgCREwLfbuNMXruJdFta9-ai9bYk4cTMbhQgRh9SCkE3yt46X4E0qOVADDdga3TMRSLnFscFYr-_s4Sd2sgykmnFa4-hdgX9599FiW_RX5VYGH9B1jyj748_CAu4VgqqTDwxUx8w556tCWY7mlb1r84RWuip72e4H8-HkUuBUoFeD4aw9m1HOUfgwx7ixDqJUFOmq9F-LeKLTZ2Ap6fobRuaUiaSqHsCWvuy9XWe5KWBiZv6bUJ8oAuqkA/1a6758d872929c8d41a7629db52a831f7/c52_lb_553_300_t10.m3u8?key=0baa5db205ac0d29618a2e8d7964b7e4e&dis_t=1752408084&uuid=6f1d53dc-6873a014-459&qdpv=3&qd_bid=1&qd_sft=0&pv=0.1&cpt=0$LR•IPV4•2『线路2』

埋堆堆频道,#genre#
楚汉骄雄,https://live.metshop.top/huya/29465854$LR•IPV4•3『线路1』
楚汉骄雄,http://1.14.124.206:35455/huya/29465854$LR•IPV4•3『线路2』
楚汉骄雄,https://huyazhibo.de5.net/?id=29465854$LR•IPV4•3『线路3』
西游记2,https://live.metshop.top/huya/29465859$LR•IPV4
活佛济公3,https://live.metshop.top/huya/23903123$LR•IPV4
无心法师,https://live.metshop.top/huya/30080233$LR•IPV4
法政先锋,https://live.metshop.top/huya/23863804$LR•IPV4
野蛮亲家,https://live.metshop.top/huya/23863796$LR•IPV4•3『线路1』
野蛮亲家,http://1.14.124.206:35455/huya/23863796$LR•IPV4•3『线路2』
野蛮亲家,https://huyazhibo.de5.net/?id=23863796$LR•IPV4•3『线路3』

点播电影,#genre#
倩女幽魂人间道,http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8$LR•IPV4
倩女幽魂道道道,http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8$LR•IPV4
龙门飞甲,http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8$LR•IPV4

湖南频道,#genre#
娄底综合,http://119.39.242.52:1935/live/zonghe/playlist.m3u8$LR•IPV4

四川频道,#genre#
成都高新电视,https://livepgc.chinamcache.com/pgc/d849e3b837e34409b46124c267a8a1cf.m3u8?auth_key=1719565624-0-0-c80453df5f2edc88776ce766e497b52b$LR•IPV4

广东频道,#genre#
深圳少儿,http://nn.7x9d.cn/深圳最新.php?id=szse$LR•IPV4

河南频道,#genre#
象视界,http://1.94.31.214/php/hntv.php?id=xsj$LR•IPV4

河北频道,#genre#
邯郸新闻,https://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8$LR•IPV4•2『线路1』
邯郸新闻,http://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8$LR•IPV4•2『线路2』

陕西频道,#genre#
西安教育,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226371/index.m3u8$LR•IPV4

安徽频道,#genre#
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8$LR•IPV4

湖北频道,#genre#
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8$LR•IPV4

地方频道,#genre#
宁夏公共,https://hls.nxhhy.cn/live/nxgg1M.m3u8$LR•IPV4
赣州新闻,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526329228525.m3u8$LR•IPV4
赣州公共,https://pili-live-hls-sjxgz2024.sobeylive.com/jxgz2024/396_q_live172526334096251.m3u8$LR•IPV4

春晚频道,#genre#
1987年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8$LR•IPV4
1988年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8$LR•IPV4
1989年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8$LR•IPV4
1993年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4$LR•IPV4
1994年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4$LR•IPV4
1995年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4$LR•IPV4
1996年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4$LR•IPV4
2000年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4$LR•IPV4
2001年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4$LR•IPV4
2002年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4$LR•IPV4
2003年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4$LR•IPV4
2004年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4$LR•IPV4
2005年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4$LR•IPV4
2006年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4$LR•IPV4
2007年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4$LR•IPV4
2009年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4$LR•IPV4
2010年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4$LR•IPV4
2013年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4$LR•IPV4
2014年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4$LR•IPV4
2018年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4$LR•IPV4
2019年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4$LR•IPV4
2024年春晚,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8$LR•IPV4

国际频道,#genre#
Disney International,http://149.71.34.166:8002/play/a01p/index.m3u8$LR•IPV4

港澳台,#genre#
TVBPLUS,https://cdn3.indevs.in/stream/tvb/tvbp/$LR•IPV4
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8$LR•IPV4
澳门莲花,https://cdn.qd.je/163189/amlh$LR•IPV4•2『线路1』
澳门莲花,http://c.123.rr.kg/163189/amlh$LR•IPV4•2『线路2』
香港卫视,https://hkstv.tv/api/m3u8-proxy?url=http%3A%2F%2Fwebcast.hkstv.tv%2Flivestream%2Fmutfysrq%2Fplaylist.m3u8$LR•IPV4
凤凰卫视中文台,http://api.mg.itv888.cn:8080/hls/2f80047f91e/index.m3u8$LR•IPV4•10『线路1』
凤凰卫视中文台,http://223.110.245.139/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8$LR•IPV4•10『线路2』
凤凰卫视中文台,http://120.198.95.220:9901/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&down=1$LR•IPV4•10『线路3』
凤凰卫视中文台,http://43.152.224.209/qctv.fengshows.cn/live/0701pcc72.flv$LR•IPV4•10『线路4』
凤凰卫视中文台,http://221.7.175.154:85/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•10『线路5』
凤凰卫视中文台,http://bobohome.ignorelist.com:20247/fengshows?id=2.m3u8$LR•IPV4•10『线路6』
凤凰卫视中文台,http://c.123.rr.kg/163189/fhzw$LR•IPV4•10『线路7』
凤凰卫视中文台,http://r.jdshipin.com/cCCzW$LR•IPV4•10『线路8』
凤凰卫视中文台,https://cdn6.cc.cd/163189/fhzw$LR•IPV4•10『线路9』
凤凰卫视中文台,https://cdn.qd.je/163189/fhzw$LR•IPV4•10『线路10』
凤凰卫视资讯台,http://api.mg.itv888.cn:8080/hls/11ef1dc70d8/index.m3u8$LR•IPV4•11『线路1』
凤凰卫视资讯台,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8$LR•IPV4•11『线路2』
凤凰卫视资讯台,http://221.7.175.154:8445/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•11『线路3』
凤凰卫视资讯台,http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&down=1$LR•IPV4•11『线路4』
凤凰卫视资讯台,http://r.jdshipin.com/0Rp07$LR•IPV4•11『线路5』
凤凰卫视资讯台,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx$LR•IPV4•11『线路6』
凤凰卫视资讯台,http://221.7.175.154:85/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4•11『线路7』
凤凰卫视资讯台,http://bobohome.ignorelist.com:20247/fengshows?id=1.m3u8$LR•IPV4•11『线路8』
凤凰卫视资讯台,http://c.123.rr.kg/163189/fhzx$LR•IPV4•11『线路9』
凤凰卫视资讯台,https://cdn6.cc.cd/163189/fhzx$LR•IPV4•11『线路10』
凤凰卫视资讯台,https://cdn.qd.je/163189/fhzx$LR•IPV4•11『线路11』
凤凰卫视香港台,http://122.152.202.33/s/81a8a44f/index.m3u8?id=fhhk$LR•IPV4•10『线路1』
凤凰卫视香港台,https://epg.pw/stream/5f16dc7fc8aaaed3205516c63e4a8c24bca9dbba1181684244729cf574505b0e.m3u8$LR•IPV4•10『线路2』
凤凰卫视香港台,https://epg.pw/stream/8770e89223a086eb1b8a0c931e42296d772a8069ad3eb72540e0c434e7cb3e93.m3u8$LR•IPV4•10『线路3』
凤凰卫视香港台,http://r.jdshipin.com/yDoTN$LR•IPV4•10『线路4』
凤凰卫视香港台,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk$LR•IPV4•10『线路5』
凤凰卫视香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8$LR•IPV4•10『线路6』
凤凰卫视香港台,http://bobohome.ignorelist.com:20247/fengshows?id=3.m3u8$LR•IPV4•10『线路7』
凤凰卫视香港台,http://c.123.rr.kg/163189/fhhk$LR•IPV4•10『线路8』
凤凰卫视香港台,https://cdn6.cc.cd/163189/fhhk$LR•IPV4•10『线路9』
凤凰卫视香港台,https://cdn.qd.je/163189/fhhk$LR•IPV4•10『线路10』
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8$LR•IPV4•2『线路1』
台视新闻,http://220.135.241.47:8314/0.ts$LR•IPV4•2『线路2』
Astro AEC,https://cdn.qd.je/163189/aec$LR•IPV4
爱奇艺,https://cdn.qd.je/163189/iqiyi$LR•IPV4
千禧经典,https://cdn.qd.je/163189/tvbc$LR•IPV4
Viutv,http://r.jdshipin.com/TcKr2$LR•IPV4•2『线路1』
Viutv,https://cdn.qd.je/163189/viu$LR•IPV4•2『线路2』
RTHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31$LR•IPV4•2『线路1』
RTHK31,https://cdn.qd.je/163189/rthk31$LR•IPV4•2『线路2』
澳视澳门,https://cdn6.163189.xyz/163189/asam$LR•IPV4•3『线路1』
澳视澳门,https://cdn.qd.je/163189/asam$LR•IPV4•3『线路2』
澳视澳门,http://c.123.rr.kg/163189/asam$LR•IPV4•3『线路3』
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8$LR•IPV4
ASTRO AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod$LR•IPV4•2『线路1』
ASTRO AOD,https://cdn.qd.je/163189/aod$LR•IPV4•2『线路2』
澳视卫星,https://cdn6.163189.xyz/163189/as$LR•IPV4•3『线路1』
澳视卫星,https://cdn.qd.je/163189/as$LR•IPV4•3『线路2』
澳视卫星,http://c.123.rr.kg/163189/as$LR•IPV4•3『线路3』
八度空间,https://cdn6.163189.xyz/163189/8tv$LR•IPV4•3『线路1』
八度空间,https://cdn.qd.je/163189/8tv$LR•IPV4•3『线路2』
八度空间,http://c.123.rr.kg/163189/8tv$LR•IPV4•3『线路3』
CH5,https://cdn6.163189.xyz/163189/ch5$LR•IPV4•4『线路1』
CH5,https://live.streamingfast.net/osmflivech5.m3u8$LR•IPV4•4『线路2』
CH5,https://cdn.qd.je/163189/ch5$LR•IPV4•4『线路3』
CH5,http://c.123.rr.kg/163189/ch5$LR•IPV4•4『线路4』
CH8,https://cdn6.163189.xyz/163189/ch8$LR•IPV4•3『线路1』
CH8,https://cdn.qd.je/163189/ch8$LR•IPV4•3『线路2』
CH8,http://c.123.rr.kg/163189/ch8$LR•IPV4•3『线路3』
CHU,https://cdn6.163189.xyz/163189/chu$LR•IPV4•3『线路1』
CHU,https://cdn.qd.je/163189/chu$LR•IPV4•3『线路2』
CHU,http://c.123.rr.kg/163189/chu$LR•IPV4•3『线路3』
NOW NEWS,https://live.nowtelly.com/now_arabic/live/playlist.m3u8$LR•IPV4•5『线路1』
NOW NEWS,https://nowhls.wns.live/hls/stream.m3u8$LR•IPV4•5『线路2』
NOW NEWS,https://live.nowtelly.com/now_spanish/live/playlist.m3u8$LR•IPV4•5『线路3』
NOW NEWS,https://live.nowtelly.com/now_usa/live_usa/playlist.m3u8$LR•IPV4•5『线路4』
NOW NEWS,http://cdn.163189.xyz/163189/now$LR•IPV4•5『线路5』
澳门体育,http://cdn6.163189.xyz/163189/amty$LR•IPV4•3『线路1』
澳门体育,https://cdn.qd.je/163189/amty$LR•IPV4•3『线路2』
澳门体育,http://c.123.rr.kg/163189/amty$LR•IPV4•3『线路3』
澳门综艺,http://cdn6.163189.xyz/163189/amzy$LR•IPV4•3『线路1』
澳门综艺,https://cdn.qd.je/163189/amzy$LR•IPV4•3『线路2』
澳门综艺,http://c.123.rr.kg/163189/amzy$LR•IPV4•3『线路3』
now新闻,https://cdn.qd.je/163189/now$LR•IPV4
MOMO TV,http://nmk.ioapk.com:5050/4gtv-live107/index.m3u8$LR•IPV4
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8$LR•IPV4
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8$LR•IPV4
凤凰卫视,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw$LR•IPV4
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8$LR•IPV4
大立,http://www.dalitv.com.tw:4568/live/dali/index.m3u8$LR•IPV4
民视新闻,http://4gtv.cnlive.club/channel/nca14742/index.m3u8?q=1784702901150$LR•IPV4•3『线路1』
民视新闻,http://220.135.241.47:8310/0.ts$LR•IPV4•3『线路2』
民视新闻,http://211.72.174.95:8117/0.ts$LR•IPV4•3『线路3』
数位电影,https://cdn12.178.indevs.in/163189/ymswdyt$LR•IPV4•2『线路1』
数位电影,https://cdn.qd.je/163189/ymswdyt$LR•IPV4•2『线路2』
纬来日本,rtmp://f13h.mine.nu/sat/tv771$LR•IPV4
中视,https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV09.m3u8$LR•IPV4•9『线路1』
中视,rtmp://f13h.mine.nu/sat/tv091$LR•IPV4•9『线路2』
中视,http://4gtv.cnlive.club/channel/n722644d8/index.m3u8?q=1784702901150$LR•IPV4•9『线路3』
中视,http://4gtv.cnlive.club/channel/7e6461d6/index.m3u8?q=1784702901150$LR•IPV4•9『线路4』
中视,http://211.72.174.95:8113/0.ts$LR•IPV4•9『线路5』
中视,http://220.135.241.47:8301/0.ts$LR•IPV4•9『线路6』
中视,http://220.135.241.47:8302/0.ts$LR•IPV4•9『线路7』
中视,http://220.135.241.47:8321/0.ts$LR•IPV4•9『线路8』
中视,http://220.135.241.47:8322/0.ts$LR•IPV4•9『线路9』
非凡新闻,rtmp://f13h.mine.nu/sat/tv581$LR•IPV4
华视,rtmp://f13h.mine.nu/sat/tv111$LR•IPV4
镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/81c30c93-82df-49c9-975c-61a17204cbba/1.m3u8$LR•IPV4
靖天卡通,http://4gtv.cnlive.club/channel/3ed78a45/index.m3u8?q=1784702901150$LR•IPV4
靖天日本,http://4gtv.cnlive.club/channel/3f1816f7/index.m3u8?q=1784702901150$LR•IPV4
靖天映画,https://cdn12.178.indevs.in/163189/jtyh$LR•IPV4•2『线路1』
靖天映画,https://cdn.qd.je/163189/jtyh$LR•IPV4•2『线路2』
靖天戏剧,https://cdn12.178.indevs.in/163189/jtxj$LR•IPV4•2『线路1』
靖天戏剧,https://cdn.qd.je/163189/jtxj$LR•IPV4•2『线路2』
靖洋戏剧,https://cdn12.178.indevs.in/163189/jyxj$LR•IPV4•2『线路1』
靖洋戏剧,https://cdn.qd.je/163189/jyxj$LR•IPV4•2『线路2』
纬来育乐,rtmp://f13h.mine.nu/sat/tv701$LR•IPV4
东森超视,rtmp://f13h.mine.nu/sat/tv331$LR•IPV4

更新时间,#genre#
关于本源(iptv365.org),https://gitlab.com/p2v5/wangtv/-/raw/main/about1080p.mp4$LR•IPV4
(百)每日一首,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000crdl34vog65v7e9of17g&ratio=720p&line=0$LR•IPV4
(宝)MovieMusic欣赏,https://lotus.stingray.com/manifest/cmusic-cme004-montreal/samsungtvplus/dee3e3af-2706-3e77-a952-91b99f6d1819/5711200/manifest.m3u8$LR•IPV4
